id,name,cin,city,created_at,postal_code,street,street_number,updated_at,uri
424936,"JUDr. Bartolomej Jakubčák, exekútor",35517948,Michalovce,2019-07-07T04:00:59.765Z,,Nám.Slobody,,2019-07-07T04:00:59.765Z,ico://sk/35517948
424937,"JUDr. Ladislav Jakubec, exekútor",31782361,Bratislava,2019-07-07T04:00:59.769Z,,Zámocká,,2019-07-07T04:00:59.769Z,ico://sk/31782361
424938,"JUDr. Miriam Mešová, exekútor",42193133,Zvolen,2019-07-07T04:00:59.773Z,,Tehelná,,2019-07-07T04:00:59.773Z,ico://sk/42193133
424939,"JUDr. Mário Mičák, exekútor",37825640,Banská Bystrica,2019-07-07T04:00:59.777Z,,Kollárova,,2019-07-07T04:00:59.777Z,ico://sk/37825640
424940,"JUDr. Ing. Karol Mihal, exekútor",35513748,Košice,2019-07-07T04:00:59.781Z,,Moyzesova,,2019-07-07T04:00:59.781Z,ico://sk/35513748
424941,Mgr. Lujza Michalovičová (OVM),42188903,Zvolen,2019-07-07T04:00:59.785Z,,Stráž,223,2019-07-07T04:00:59.785Z,ico://sk/42188903_10001
424942,Mgr. Marián Michnica (OVM),42355281,Bratislava,2019-07-07T04:00:59.789Z,,Sartorisová,,2019-07-07T04:00:59.789Z,ico://sk/42355281_10001
424943,"Mgr. Anna Michnicová, exekútor",33767947,Bratislava,2019-07-07T04:00:59.793Z,,Sartorisová,,2019-07-07T04:00:59.793Z,ico://sk/33767947
424944,"Mgr. Pavel Mika, exekútor",30790689,Zvolen,2019-07-07T04:00:59.797Z,,Dukelských hrdinov,,2019-07-07T04:00:59.797Z,ico://sk/30790689
424945,"JUDr. František Čaraba, exekútor",32135467,Bratislava,2019-07-07T04:00:59.801Z,,Vážska,,2019-07-07T04:00:59.801Z,ico://sk/32135467
424946,"JUDr. Júlia Čechová, exekútor",42286310,Trnava,2019-07-07T04:00:59.805Z,,Parašutistov,,2019-07-07T04:00:59.805Z,ico://sk/42286310
424947,"Mgr. Dušan Čerešňa, exekútor",43167411,Trnava,2019-07-07T04:00:59.809Z,,Andreja Hlinku,1,2019-07-07T04:00:59.809Z,ico://sk/43167411
424948,"JUDr. Michal Dáni, exekútor",42354935,Bratislava,2019-07-07T04:00:59.814Z,,Moskovská,,2019-07-07T04:00:59.814Z,ico://sk/42354935
424949,Mgr. Jozef Deák (OVM),42196477,Banská Bystrica,2019-07-07T04:00:59.818Z,,Horná,,2019-07-07T04:00:59.818Z,ico://sk/42196477_10001
424950,"JUDr. Ján Debnár, exekútor",37820478,Detva,2019-07-07T04:00:59.822Z,,Štúrova,52,2019-07-07T04:00:59.822Z,ico://sk/37820478
424951,Obec Breza,314412,Breza,2019-07-07T04:00:59.825Z,02953,Grúnik,,2019-07-07T04:00:59.825Z,ico://sk/00314412
424952,Obec Breza - matričný úrad,314412,Breza,2019-07-07T04:00:59.829Z,02953,Grúnik,,2019-07-07T04:00:59.829Z,ico://sk/00314412_10001
424953,Obec Brusno,313491,Brusno,2019-07-07T04:00:59.832Z,97662,Ondrejská,1,2019-07-07T04:00:59.832Z,ico://sk/00313491
424954,Východoslovenská galéria Košice,31297820,,2019-07-07T04:00:59.836Z,04001,Hlavná,27,2019-07-07T04:00:59.836Z,ico://sk/31297820
424955,Základná škola Ščasného Nitra,37865595,Nitra,2019-07-07T04:00:59.839Z,94901,Ščasného,22,2019-07-07T04:00:59.839Z,ico://sk/37865595
424956,Základná škola Lodno,314102,Lodno,2019-07-07T04:00:59.843Z,02334,,67,2019-07-07T04:00:59.843Z,ico://sk/00314102_10001
424957,Základná škola Komenského Medzilaborce,37874063,Medzilaborce,2019-07-07T04:00:59.846Z,06801,Komenského,6,2019-07-07T04:00:59.846Z,ico://sk/37874063
424958,Základná škola Podvysoká,37812122,Podvysoká,2019-07-07T04:00:59.850Z,02357,,,2019-07-07T04:00:59.850Z,ico://sk/37812122
424959,Obec Bušince,319236,Bušince,2019-07-07T04:00:59.853Z,99122,Železničná,4,2019-07-07T04:00:59.853Z,ico://sk/00319236
424960,Obec Bušince - matričný úrad,319236,Bušince,2019-07-07T04:00:59.857Z,99122,Železničná,4,2019-07-07T04:00:59.857Z,ico://sk/00319236_10001
424961,Obec Čebovce,319244,Čebovce,2019-07-07T04:00:59.860Z,99125,Szedera Fabiana,162,2019-07-07T04:00:59.860Z,ico://sk/00319244
424962,Obec Čebovce - matričný úrad,319244,Čebovce,2019-07-07T04:00:59.864Z,99125,Szedera Fabiana,162,2019-07-07T04:00:59.864Z,ico://sk/00319244_10001
424963,Spojená škola Moldava nad Bodvou,17069840,Moldava nad Bodvou,2019-07-07T04:00:59.868Z,04501,Hlavná,53,2019-07-07T04:00:59.868Z,ico://sk/17069840
424964,Obec Seč,649074,Seč,2019-07-07T04:00:59.871Z,97226,,,2019-07-07T04:00:59.871Z,ico://sk/00649074
424965,Obec Sedliacka Dubová,314854,Sedliacka Dubová,2019-07-07T04:00:59.875Z,02755,,,2019-07-07T04:00:59.875Z,ico://sk/00314854
424966,Obec Sedlice,327743,Sedlice,2019-07-07T04:00:59.879Z,08243,,,2019-07-07T04:00:59.879Z,ico://sk/00327743
424967,Obec Sejkov,325759,Sejkov,2019-07-07T04:00:59.884Z,07251,Hlavná,,2019-07-07T04:00:59.884Z,ico://sk/00325759
424968,"Obec Selce, okres Krupina",647641,Selce,2019-07-07T04:00:59.888Z,96251,,,2019-07-07T04:00:59.888Z,ico://sk/00647641
424969,Obec Semerovo,309257,Semerovo,2019-07-07T04:00:59.892Z,94132,,,2019-07-07T04:00:59.892Z,ico://sk/00309257
424970,Obec Seňa,324698,Seňa,2019-07-07T04:00:59.896Z,04458,Abovská,,2019-07-07T04:00:59.896Z,ico://sk/00324698
424971,Obec Seniakovce,327751,Seniakovce,2019-07-07T04:00:59.900Z,08203,,,2019-07-07T04:00:59.900Z,ico://sk/00327751
424972,"Obec Senné, okres Michalovce",325767,Senné,2019-07-07T04:00:59.904Z,07213,,,2019-07-07T04:00:59.904Z,ico://sk/00325767
424973,Obec Sielnica,320242,Sielnica,2019-07-07T04:00:59.908Z,96231,,,2019-07-07T04:00:59.908Z,ico://sk/00320242
424974,Obec Siladice,312967,Siladice,2019-07-07T04:00:59.913Z,92052,Siladice,,2019-07-07T04:00:59.913Z,ico://sk/00312967
424975,Obec Skároš,324701,Skároš,2019-07-07T04:00:59.916Z,04411,,,2019-07-07T04:00:59.916Z,ico://sk/00324701
424976,"Obec Rákoš, okres Revúca",328669,Rákoš,2019-07-07T04:00:59.920Z,04961,,,2019-07-07T04:00:59.920Z,ico://sk/00328669
424977,Obec Rakovo,647365,Rakovo,2019-07-07T04:00:59.923Z,03842,Rakovo,,2019-07-07T04:00:59.923Z,ico://sk/00647365
424978,Prvé slovenské literárne gymnázium Revúca,30197121,Revúca,2019-07-07T04:00:59.927Z,05001,Železničná,,2019-07-07T04:00:59.927Z,ico://sk/30197121
424979,"Spojená cirkevná škola Marianum s VJM, Komárno",42040655,Komárno,2019-07-07T04:00:59.931Z,94501,Biskupa Királya,30,2019-07-07T04:00:59.931Z,ico://sk/42040655
424980,"Spojená škola, Školská, Banská Bystrica",37956108,Banská Bystrica,2019-07-07T04:00:59.934Z,97590,Školská,3507,2019-07-07T04:00:59.934Z,ico://sk/37956108
424981,Spojená škola Brezno,37998757,Brezno,2019-07-07T04:00:59.938Z,97746,Laskomerského,3,2019-07-07T04:00:59.938Z,ico://sk/37998757
424982,Spojená škola Detva,37956205,Detva,2019-07-07T04:00:59.941Z,96212,Štúrova,19,2019-07-07T04:00:59.941Z,ico://sk/37956205
424983,Spojená škola Dobšiná,31309704,Dobšiná,2019-07-07T04:00:59.945Z,04925,Nová,,2019-07-07T04:00:59.945Z,ico://sk/31309704
424984,Spojená škola Dolný Kubín,37982583,Dolný Kubín,2019-07-07T04:00:59.949Z,02601,Matúškova,,2019-07-07T04:00:59.949Z,ico://sk/37982583
424985,Spojená škola Dunajská Streda,17050171,Dunajská Streda,2019-07-07T04:00:59.952Z,92901,Gyulu Szabóa,318,2019-07-07T04:00:59.952Z,ico://sk/17050171
424986,Spojená škola Horná Štubňa,37982575,Horná Štubňa,2019-07-07T04:00:59.956Z,03846,,,2019-07-07T04:00:59.956Z,ico://sk/37982575
424987,Spojená škola Chminianske Jakubovany,42089841,Chminianske Jakubovany,2019-07-07T04:00:59.960Z,08233,,,2019-07-07T04:00:59.960Z,ico://sk/42089841
424988,"Mgr. Ivan Jambor, exekútor",37857240,Nitra,2019-07-07T04:00:59.964Z,,Farská,,2019-07-07T04:00:59.964Z,ico://sk/37857240
424989,"Mgr. Ján Janec, exekútor",30797438,Bratislava,2019-07-07T04:00:59.968Z,83102,Vínna,1,2019-07-07T04:00:59.968Z,ico://sk/30797438
424990,"JUDr. Marián Janec, exekútor",17058899,Žilina,2019-07-07T04:00:59.971Z,,Sad SNP,12,2019-07-07T04:00:59.971Z,ico://sk/17058899
424991,"Mgr. Marián Janec, súdny exekútor",42214939,Žilina,2019-07-07T04:00:59.974Z,,Sad SNP,12,2019-07-07T04:00:59.974Z,ico://sk/42214939_10001
424992,"Mgr. Bernard Janík, exekútor",42064171,Žilina,2019-07-07T04:00:59.978Z,,Daniela Dlabača,978,2019-07-07T04:00:59.978Z,ico://sk/42064171
424993,"JUDr. Ján Jonata, exekútor",34071997,Bratislava,2019-07-07T04:00:59.981Z,,Šafárikovo nám.,,2019-07-07T04:00:59.981Z,ico://sk/34071997
424994,"JUDr. Peter Juhás, exekútor",34034412,Trnava,2019-07-07T04:00:59.985Z,,Matuškova,,2019-07-07T04:00:59.985Z,ico://sk/34034412
424995,"JUDr. Adriana Juhásová, exekútor",37841297,Trnava,2019-07-07T04:00:59.988Z,,Matuškova,,2019-07-07T04:00:59.988Z,ico://sk/37841297
424996,"JUDr. Peter Stodola, exekútor",42212588,Nitra,2019-07-07T04:00:59.992Z,,Kmeťkova,,2019-07-07T04:00:59.992Z,ico://sk/42212588
424997,"JUDr. Soňa Stodolová, exekútor",34039741,Nitra,2019-07-07T04:00:59.996Z,,Kmeťkova,,2019-07-07T04:00:59.996Z,ico://sk/34039741
424998,"JUDr. Jaroslav Straka, exekútor",30854342,Bratislava,2019-07-07T04:00:59.999Z,,Račianska,,2019-07-07T04:00:59.999Z,ico://sk/30854342
424999,"JUDr. Vladimír Sucháček, exekútor",36101044,Pezinok,2019-07-07T04:01:00.003Z,,Hrnčiarska,,2019-07-07T04:01:00.003Z,ico://sk/36101044
425000,"Mgr. Marcel Suchár, exekútor",31810632,Bratislava,2019-07-07T04:01:00.007Z,,Jašíková,,2019-07-07T04:01:00.007Z,ico://sk/31810632
425001,"JUDr. Jana Debnárová, exekútor",45029164,Lučenec,2019-07-07T04:01:00.012Z,,T.Vansovej č.,,2019-07-07T04:01:00.012Z,ico://sk/45029164
425002,"JUDr. Jaroslav Delfini, exekútor",42322723,Moldava nad Bodvou,2019-07-07T04:01:00.017Z,,Školská,,2019-07-07T04:01:00.017Z,ico://sk/42322723
425003,"JUDr. Paulína Demianová, exekútor",42266947,Bratislava,2019-07-07T04:01:00.023Z,,Vajnorská,,2019-07-07T04:01:00.023Z,ico://sk/42266947
425004,"JUDr. Mgr. Andrej Dembický, exekútor",31274765,Košice,2019-07-07T04:01:00.027Z,,Werferova,,2019-07-07T04:01:00.027Z,ico://sk/31274765
425005,"JUDr. Anetta Demešová, exekútor",42208360,Vráble,2019-07-07T04:01:00.032Z,,1. mája,,2019-07-07T04:01:00.032Z,ico://sk/42208360
425006,"JUDr. Martin Dobrodenka, exekútor",42293847,Skalica,2019-07-07T04:01:00.037Z,,Ružová,,2019-07-07T04:01:00.037Z,ico://sk/42293847
425007,"JUDr. Ing. Zuzana Dobrodenková PhD., exekútor",34049606,Skalica,2019-07-07T04:01:00.044Z,,Ružová,,2019-07-07T04:01:00.044Z,ico://sk/34049606
425008,"JUDr. Ladislav Mikeska, exekútor",37902857,Liptovský Mikuláš,2019-07-07T04:01:00.051Z,,M. Pišúta,,2019-07-07T04:01:00.051Z,ico://sk/37902857
425009,"Mgr. Monika Mikulíková, exekútor",35658681,Banská Bystrica,2019-07-07T04:01:00.061Z,,Rudlovská cesta,,2019-07-07T04:01:00.061Z,ico://sk/35658681
425010,JUDr. Paula Miššíková (OVM),45361959,Nitra,2019-07-07T04:01:00.067Z,94905,Pod Katrušou,13,2019-07-07T04:01:00.067Z,ico://sk/45361959
425011,"Mgr. Nina Mištíková, exekútor",42171547,Bratislava,2019-07-07T04:01:00.074Z,,Záhradnícka,,2019-07-07T04:01:00.074Z,ico://sk/42171547
425012,"JUDr. Peter Molnár PhD., exekútor",35505753,Košice,2019-07-07T04:01:00.081Z,,Kupeckého,,2019-07-07T04:01:00.081Z,ico://sk/35505753
425013,"Obec Čelovce, okres Veľký Krtíš",319261,Čelovce,2019-07-07T04:01:00.087Z,99141,,,2019-07-07T04:01:00.087Z,ico://sk/00319261
425014,Obec Čelovce - matričný úrad,319261,Čelovce,2019-07-07T04:01:00.093Z,99141,,,2019-07-07T04:01:00.093Z,ico://sk/00319261_10001
425015,Obec Čerín,313335,Čerín,2019-07-07T04:01:00.099Z,97401,,,2019-07-07T04:01:00.099Z,ico://sk/00313335
425016,Obec Čierny Balog,313343,Čierny Balog,2019-07-07T04:01:00.103Z,97652,Závodie,2,2019-07-07T04:01:00.103Z,ico://sk/00313343
425017,Obec Divín - matričný úrad,316041,Divín,2019-07-07T04:01:00.107Z,98552,Nám.mieru,3,2019-07-07T04:01:00.107Z,ico://sk/00316041_10001
425018,Obec Ďurkov,324132,Ďurkov,2019-07-07T04:01:00.111Z,04419,,,2019-07-07T04:01:00.111Z,ico://sk/00324132
425019,"Základná škola s materkou školou s vyučovacím jazykom maďarským - Alapiskola és Óvoda, Ipeľský Sokolec",37864211,Ipeľský Sokolec,2019-07-07T04:01:00.115Z,93575,,332,2019-07-07T04:01:00.115Z,ico://sk/37864211
425020,Obec Figa - matričný úrad,318671,Figa,2019-07-07T04:01:00.118Z,98251,,,2019-07-07T04:01:00.118Z,ico://sk/00318671_10001
425021,Obec Hájske,307947,Hájske,2019-07-07T04:01:00.122Z,95133,,,2019-07-07T04:01:00.122Z,ico://sk/00307947
425022,Obec Hájske - matričný úrad,307947,Hájske,2019-07-07T04:01:00.126Z,95133,,,2019-07-07T04:01:00.126Z,ico://sk/00307947_10001
425023,Obec Halič,316091,Halič,2019-07-07T04:01:00.130Z,98511,Mieru,66,2019-07-07T04:01:00.130Z,ico://sk/00316091
425024,Obec Halič - matričný úrad,316091,Halič,2019-07-07T04:01:00.134Z,98511,Mieru,66,2019-07-07T04:01:00.134Z,ico://sk/00316091_10001
425025,Obec Veľké Zlievce,319643,Veľké Zlievce,2019-07-07T04:01:00.137Z,99123,,,2019-07-07T04:01:00.137Z,ico://sk/00319643
425026,Obec Veľký Blh,319198,Veľký Blh,2019-07-07T04:01:00.141Z,98022,Družstevná,,2019-07-07T04:01:00.141Z,ico://sk/00319198
425027,Obec Veľký Cetín,308609,Veľký Cetín,2019-07-07T04:01:00.144Z,95105,Kostolná,2,2019-07-07T04:01:00.144Z,ico://sk/00308609
425028,Obec Veľký Čepčín,648817,Veľký Čepčín,2019-07-07T04:01:00.148Z,,,,2019-07-07T04:01:00.148Z,ico://sk/00648817
425029,Obec Veľký Folkmar,329738,Veľký Folkmar,2019-07-07T04:01:00.152Z,05551,,,2019-07-07T04:01:00.152Z,ico://sk/00329738
425030,Obec Veľký Lipník,330248,Veľký Lipník,2019-07-07T04:01:00.155Z,06533,,,2019-07-07T04:01:00.155Z,ico://sk/00330248
425031,Obec Veterná Poruba,315869,Veterná Poruba,2019-07-07T04:01:00.159Z,03104,,,2019-07-07T04:01:00.159Z,ico://sk/00315869
425032,Obec Vieska nad Blhom,649775,Vieska nad Blhom,2019-07-07T04:01:00.162Z,98021,Vieska nad Blhom,,2019-07-07T04:01:00.162Z,ico://sk/00649775
425033,Obec Vieska nad Žitavou,308617,Vieska nad Žitavou,2019-07-07T04:01:00.166Z,95152,,,2019-07-07T04:01:00.166Z,ico://sk/00308617
425034,Obec Vinica,319678,Vinica,2019-07-07T04:01:00.169Z,99128,,44,2019-07-07T04:01:00.169Z,ico://sk/00319678
425035,Obec Viničné,305154,Viničné,2019-07-07T04:01:00.174Z,90023,Cintorínska,13,2019-07-07T04:01:00.174Z,ico://sk/00305154
425036,Obec Vinodol,308625,Vinodol,2019-07-07T04:01:00.177Z,95106,Obecná ulica,29,2019-07-07T04:01:00.177Z,ico://sk/00308625
425037,Obec Vislanka,330256,Vislanka,2019-07-07T04:01:00.181Z,06541,,,2019-07-07T04:01:00.181Z,ico://sk/00330256
425038,Stredná priemyselná škola stavebná D. S. Jurkoviča Trnava,399817,Trnava,2019-07-07T04:01:00.185Z,91708,Lomonosovova,7,2019-07-07T04:01:00.185Z,ico://sk/00399817
425039,Stredná priemyselná škola stavebná Nitra,161373,Nitra,2019-07-07T04:01:00.189Z,95050,Cabajská,4,2019-07-07T04:01:00.189Z,ico://sk/00161373
425040,Stredná priemyselná škola stavebná Oskara Winklera Winkler Oszkár Építőipari Szakközépiskola Lučenec,161560,Lučenec,2019-07-07T04:01:00.192Z,98415,B. Němcovej,1,2019-07-07T04:01:00.192Z,ico://sk/00161560
425041,Stredná priemyselná škola strojnícka a elektrotechnická Nitra,17050073,Nitra,2019-07-07T04:01:00.196Z,94901,Fraňa Kráľa,20,2019-07-07T04:01:00.196Z,ico://sk/17050073
425042,Stredná priemyselná škola Trnava,36082058,Trnava,2019-07-07T04:01:00.200Z,91731,Komenského,,2019-07-07T04:01:00.200Z,ico://sk/36082058
425043,Stredná zdravotnícka škola - Egészségügyi Középiskola Dunajská Streda,607312,Dunajská Streda,2019-07-07T04:01:00.204Z,92901,Športová,34,2019-07-07T04:01:00.204Z,ico://sk/00607312
425044,Stredná zdravotnícka škola - Egészségügyi Középiskola Nové Zámky,607339,Nové Zámky,2019-07-07T04:01:00.208Z,94001,Pod Kalváriou,1,2019-07-07T04:01:00.208Z,ico://sk/00607339
425045,Stredná zdravotnícka škola Banská Bystrica,607053,Banská Bystrica,2019-07-07T04:01:00.212Z,97429,Tajovského,,2019-07-07T04:01:00.212Z,ico://sk/00607053
425046,Stredná zdravotnícka škola Dolný Kubín,607045,Dolný Kubín,2019-07-07T04:01:00.216Z,02601,Martina Hattalu,,2019-07-07T04:01:00.216Z,ico://sk/00607045
425047,Obec Rakša,316857,Turčianske Teplice,2019-07-07T04:01:00.220Z,03901,Rakša,,2019-07-07T04:01:00.220Z,ico://sk/00316857
425048,"JUDr. Ladislav Szabó, exekútor",35610654,Komárno,2019-07-07T04:01:00.225Z,,Palatínova,,2019-07-07T04:01:00.225Z,ico://sk/35610654
425447,Detský domov Valaská,610461,Valaská,2019-07-07T04:01:02.296Z,97646,Chlaupkova,2,2019-07-07T04:01:02.296Z,ico://sk/00610461
425049,"Mgr. Katarína Szabóová, exekútor",37848666,Dunajská Streda,2019-07-07T04:01:00.230Z,,Nám. A. Vámbéryho,,2019-07-07T04:01:00.230Z,ico://sk/37848666
425050,"JUDr. Alena Szalayová, exekútor",36100021,Levice,2019-07-07T04:01:00.235Z,,P. Jilemnického,,2019-07-07T04:01:00.235Z,ico://sk/36100021
425051,"Mgr. Silvia Šabíková, exekútor",34044175,Galanta,2019-07-07T04:01:00.239Z,,Hodská,3,2019-07-07T04:01:00.239Z,ico://sk/34044175
425052,"JUDr. Pavol Šajánek, exekútor",34049223,Senica,2019-07-07T04:01:00.243Z,,Sadová,,2019-07-07T04:01:00.243Z,ico://sk/34049223
425053,"JUDr. Eva Šajánková, exekútor",31194206,Senica,2019-07-07T04:01:00.247Z,,Sadová,,2019-07-07T04:01:00.247Z,ico://sk/31194206
425054,"Mgr. Alexander Šemperger, exekútor",35546930,Košice,2019-07-07T04:01:00.252Z,,Žižkova,,2019-07-07T04:01:00.252Z,ico://sk/35546930
425055,"JUDr. Galina Juhászová, exekútor",35559292,Košice,2019-07-07T04:01:00.256Z,,Palackého,,2019-07-07T04:01:00.256Z,ico://sk/35559292
425056,"Mgr. Ján Jurašovský, exekútor",35517221,Stará Ľubovňa,2019-07-07T04:01:00.261Z,,Levočská,,2019-07-07T04:01:00.261Z,ico://sk/35517221
425057,"JUDr. Marián Jurina, exekútor",35980966,Lučenec,2019-07-07T04:01:00.265Z,,Ul. Št.Moyzesa,,2019-07-07T04:01:00.265Z,ico://sk/35980966
425058,"JUDr. Jaroslav Kabáč, exekútor",35659378,Považská Bystrica,2019-07-07T04:01:00.269Z,,Mládežnícka ul.,23,2019-07-07T04:01:00.269Z,ico://sk/35659378
425059,"JUDr. Stanislav Moskvič, exekútor",10732543,Prešov,2019-07-07T04:01:00.273Z,,Floriánova č.,,2019-07-07T04:01:00.273Z,ico://sk/10732543
425060,"JUDr. Jaroslav Mráz, exekútor",30791227,Bratislava,2019-07-07T04:01:00.277Z,,Bosákova,,2019-07-07T04:01:00.277Z,ico://sk/30791227
425061,"Obec Haniska, okres Prešov",690520,Haniska,2019-07-07T04:01:00.281Z,08001,Bajzova,,2019-07-07T04:01:00.281Z,ico://sk/00690520
425062,Obec Hliník nad Hronom,320609,Hliník nad Hronom,2019-07-07T04:01:00.286Z,96601,Železničná,,2019-07-07T04:01:00.286Z,ico://sk/00320609
425063,Obec Hliník nad Hronom - matričný úrad,320609,Hliník nad Hronom,2019-07-07T04:01:00.290Z,96601,Železničná,,2019-07-07T04:01:00.290Z,ico://sk/00320609_10001
425064,Obec Hontianske Nemce - matričný úrad,319929,Hontianske Nemce,2019-07-07T04:01:00.295Z,96265,,,2019-07-07T04:01:00.295Z,ico://sk/00319929_10001
425065,Obec Horná Mariková - Matričný úrad,317276,Horná Mariková,2019-07-07T04:01:00.299Z,01803,Horná Mariková,,2019-07-07T04:01:00.299Z,ico://sk/00317276_10001
425066,Obec Horné Zelenice,312568,Horné Zelenice,2019-07-07T04:01:00.303Z,92052,,,2019-07-07T04:01:00.303Z,ico://sk/00312568
425067,Obec Hrabušice,329151,Hrabušice,2019-07-07T04:01:00.307Z,05315,Hlavná,46,2019-07-07T04:01:00.307Z,ico://sk/00329151
425068,Obec Hrádok,311618,Hrádok,2019-07-07T04:01:00.311Z,91633,Hrádok,,2019-07-07T04:01:00.311Z,ico://sk/00311618
425069,Obec Chrenovec - Brusno,318124,Chrenovec-Brusno,2019-07-07T04:01:00.315Z,97232,Chrenovec-Brusno,,2019-07-07T04:01:00.315Z,ico://sk/00318124
425070,Obec Imeľ,306479,Imeľ,2019-07-07T04:01:00.320Z,94652,Nám. J. Blaskovicsa,11,2019-07-07T04:01:00.320Z,ico://sk/00306479
425071,Obec Imeľ - matričný úrad,306479,Imeľ,2019-07-07T04:01:00.325Z,94652,Nám. J. Blaskovicsa,11,2019-07-07T04:01:00.325Z,ico://sk/00306479_10001
425072,Obec Jelenec,308072,Jelenec,2019-07-07T04:01:00.329Z,95173,Hlavná,,2019-07-07T04:01:00.329Z,ico://sk/00308072
425073,Obec Višňov,332119,Višňov,2019-07-07T04:01:00.334Z,07661,Hlavná,22,2019-07-07T04:01:00.334Z,ico://sk/00332119
425074,"Obec Višňové, okres Nové Mesto nad Váhom",312151,Višňové,2019-07-07T04:01:00.339Z,91616,,,2019-07-07T04:01:00.339Z,ico://sk/00312151
425075,Obec Vitanová,314978,Vitanová,2019-07-07T04:01:00.343Z,02712,,,2019-07-07T04:01:00.343Z,ico://sk/00314978
425076,Obec Víťaz,327981,Víťaz,2019-07-07T04:01:00.347Z,08238,,,2019-07-07T04:01:00.347Z,ico://sk/00327981
425077,Obec Víťazovce,323756,Víťazovce,2019-07-07T04:01:00.351Z,06724,,,2019-07-07T04:01:00.351Z,ico://sk/00323756
425078,Obec Vlača,332917,Vlača,2019-07-07T04:01:00.356Z,09431,,,2019-07-07T04:01:00.356Z,ico://sk/00332917
425079,Obec Vlachovo,328898,Vlachovo,2019-07-07T04:01:00.361Z,04924,Letná,,2019-07-07T04:01:00.361Z,ico://sk/00328898
425080,Obec Vlčany,306312,Vlčany,2019-07-07T04:01:00.369Z,92584,,,2019-07-07T04:01:00.369Z,ico://sk/00306312
425081,Obec Vlčkovce,682209,Vlčkovce,2019-07-07T04:01:00.376Z,91923,,,2019-07-07T04:01:00.376Z,ico://sk/00682209
425082,Obec Vlkanová,648469,Vlkanová,2019-07-07T04:01:00.384Z,97631,Matuškova,53,2019-07-07T04:01:00.384Z,ico://sk/00648469
425083,Obec Slovenská Volová,323535,Slovenská Volová,2019-07-07T04:01:00.391Z,06722,,,2019-07-07T04:01:00.391Z,ico://sk/00323535
425084,Obec Slovinky,329550,Slovinky,2019-07-07T04:01:00.399Z,05340,,,2019-07-07T04:01:00.399Z,ico://sk/00329550
425085,Obec Smolenice,312983,Smolenice,2019-07-07T04:01:00.406Z,91904,SNP,,2019-07-07T04:01:00.406Z,ico://sk/00312983
425086,Obec Rašice,649767,Rašice,2019-07-07T04:01:00.414Z,98262,Rašice,,2019-07-07T04:01:00.414Z,ico://sk/00649767
425087,Obec Ratková,318990,Ratková,2019-07-07T04:01:00.422Z,98265,Ratková,0,2019-07-07T04:01:00.422Z,ico://sk/00318990
425088,Obec Ratkovce,682250,Ratkovce,2019-07-07T04:01:00.428Z,92042,,97,2019-07-07T04:01:00.428Z,ico://sk/00682250
425089,Obec Ratnovce,11002,Ratnovce,2019-07-07T04:01:00.432Z,92231,,,2019-07-07T04:01:00.432Z,ico://sk/00011002
425090,Obec Ražňany,327689,Ražňany,2019-07-07T04:01:00.436Z,08261,,,2019-07-07T04:01:00.436Z,ico://sk/00327689
425091,Obec Rejdová,328685,Rejdová,2019-07-07T04:01:00.441Z,04926,,,2019-07-07T04:01:00.441Z,ico://sk/00328685
425092,Obec Remeniny,332747,Remeniny,2019-07-07T04:01:00.445Z,09431,,,2019-07-07T04:01:00.445Z,ico://sk/00332747
